280,Terraria, 사실 복도 라로 플레이하려다가 마음을 고쳐먹고 다운로드해하니 더 재미있네요
281,Terraria, 설마 여기에서 정품 아닌데 중국 어플에서 깔아서 쓰다가 날아간 사람들이 여기에 다가 왜 날아갔냐고 물어보는 건 아니겠지?
282,Terraria, 아 4년 전부터 꼭 사고 싶었었던 게임이었는데 오늘 드디어 사게 됐습니다 ㅠㅠ 컴퓨터는 1년 전에 샀는데 ㅠㅠ 그리고 1.3업데이트 기다릴깨요!!!
283,Terraria, 하.. 저기 제 친동생이 있는데 제가 군대를 갔거든요 근데 제 동생이 이걸 자기가 카드 주고 샀다네요.. 제발 부탁드립니다 환불.. 부탁드립니다
284,Terraria, 중간에 배터리가 없어 꺼진 것도 아닌데 클라우드 맵이 삭제되었습니다. 복구 가능하려나요
285,Terraria, 진심 꿀 잼 친구 꺼 보고 사봤는데 꿀 잼 근데 템 드롭 확률이 너무 후진듯요 얻기가 너무 어려워요
286,Terraria," 클라우드 데이터 자동으로 삭제 안되는 건 돼서 좋은데 클라우드 맵이 많으면 튕기는 건 고쳐주면 감사하겠습니다... 처음부터 하기엔 캐릭터가 세서.,."
287,Terraria, 업데이트!!! 업데이트 좀 빨리해주세요!! 어렵다는 거 알지만!! ㅠㅠ 너무 지겨워요 .... I need update!!
288,Terraria, 1.3버전 언제나 오나요?  1.3 나온 데서 정품 샀는데...... 돈 안 아깝게 빨리 나왔으면 좋겠어요
289,Terraria," 제가 클라우드에 게임 캐릭터, 맵을 저장해놨는데 저장 데이터가 없어졌습니다 이거 복구 안 되나요 후.."
290,Terraria, ㅋㅋㅋㅋ 클라우드 오류 있어도 폰마다 집이 다르고 지형도 다르고 아이템 뜨는 부류도 달라서 그냥 이젠 체념하고 게임함..
291,Terraria, 갑자기 없어짐 배터리도 안어뵤어졌는데... 전설 테라 딱정벌레 픽소우 피쉬론 더 많은데 맵도 날아가고 어떡함 링?
292,Terraria, 저는 테라 아리아를 1년 정도 플레이를 한 플레이어입니다 다음 업데이트인 1.3이 나와도 안 나와도 상관은 없습니다 근데 만약에 업데이트가 된다면 캐릭터랑 맵을 날아가지 않게 해주세요 그리고 개발자 바뀌면서 무기가 다 사라진다고 들었습니다 암튼 정말 재밌는 게임입니다 인생게임 가즈야
293,Terraria, 보스 추가 좀 해주세요. 듀크피시론잡으니까할것도없네요.
294,Terraria, 505Games 잘렸습니다. Pipe Work였나 여기서 이제 제작한다고 하네요. 3분기가 지나기 전에 1.3을 내보내는 게 목표라고 공식적으로 밝힌 바 있습니다. 한번 믿어보죠?
295,Terraria, 그러니까 어서 피시처럼 1.3업데이트 부탁해요 I'm ready for your v 1.3 update. Plz update it fastest for your users
296,Terraria, 누가 저 좀 도와주세요 제가 지옥 보스를 깼는데 그다음에 뭐 해야 하는지 모르겠어요
297,Terraria, 아니 5500원 주고 샀는데 계정 날아가면 뭐 하라는 거임 아게임 못하겠네
298,Terraria, 클라우드 들어가면 튕기는 거 1년째 안 해주시네요 돈 받고 튀는 건가요 이러니 다 pc로 넘어가는 거 아닙니까
299,Terraria," 오류인지 원래 이런지는 모르겠지만, 게임 플레이 시 나오는 인터페이스:인벤토리 칸이 5칸밖에 나오지 않네요."
300,Terraria, 캐릭터가 없어졌네요 클라우드 계정에 남겨두고 몇 개월 뒤 들어왔는데 ㅠㅠ
301,Terraria,죄송 저는  어제까지  테라리아  복돌이를 사용했어요  정말 죄송합니다  하지만 지금  샀네요ㅎㅎ
302,Terraria, 레알로 게임은 재밌는데  한순간에 키운 거 날아가는 거 보면 진짜 현 나오니깐 빨리 좀 고쳐줘라  그리고 왜인지 모르겠는데 그림자 상자 안에 뭐 넣거나 빛 어둠 솔 보관하다가 갑자기 사라진다
303,Terraria, 집을13층까지안내자말을들으면서지엇는데상인이안와요이겄좀고쳐주세요ㅠㅠ
304,Terraria,좋아요 얼른 업데이트 부탁드립니다. 그리고 pvp 때 서머너 소환수가 상대를 공격할 수 있도록 해주세요
305,Terraria, 이거 맵 사라졌다는 분들  구글 드라이브에 테라리아파일 백업해두면 안 사라져요
306,Terraria, 1.3에 출시된 거 좋네요 버그 판 만 하니까 잼 없고 유로 버전으로 하니까 정말잼밌습니다
307,Terraria,개꿀 레알 밥도둑 완전 밥됴듁입니다.현질을 해서 다운로드한 건데도 돈이 아깝지가 않습니다. 다른 분들 많이 다운받으세여!개뀰례얄뱝됴듁~♥
308,Terraria, 오늘까지 하고 있었는데 캐릭터 왜 사라짐? 맵은 그대로 있는데 복구 안 할 거면 환불해주세요
309,Terraria, 다 좋습니다만 업데이트 좀 해주세요... pc로도 즐기고 있지만 모바일로 해보고 싶네요! 군주 잡기라던가!
310,Terraria, 테라리아 플레이어 삭제 오류 빼곤 대단히 좋은 게임이라고 생각합니다 뭐 곧 업데이트된다고 하니 다시 열심히 모아야겠네요 테라리아 개발자님들 감사합니다
311,Terraria, 설치다 끝날 때쯤 오류코드랑 같이 다운로드할 수 없다고 떠여
312,Terraria, ᄒᄒ 빨리 업데이트도 기를 기도 헙니다(재밌긴 한 대 다른 예들 버그 쓴다...) 난 막노동으로 아이템 다 얻기 개꿀!)
313,Terraria, 저기요 환불 좀 요 다른 거 살 거 있어서 밑에 거 막 터져서 사졋어요ㅠㅠ 제발 환불 좀
314,Terraria,박대 가리들 사람들이 전부 클라우드 쓰지 말라고 하는데 쓰는 새끼들은 99% 템 복사 처하려다가 날려먹은 케이스고 1% 정도만 진짜로 모르고 한 사람이겠지 튕기는 건 수시로 자동 저장하고 대접 한 번씩 하면 잘 안 생기고 그래도 계속 튕기면 폰 문제니 폰 바꾸렴 템 복구 얘기 좀 하지 마라 그냥 환불 요청하고 꺼지는 게 더 좋을듯하네
315,Terraria, 저 모르고 캐릭터를 지웠는데 어떻게요ㅠ 닉 pp인데 강하게 키우고 딴 캐릭터가 없어서 너 무 슬퍼요 제발할 수 있는 만큼 복구해주시길 ㅠㅠㅠㅜ
316,Terraria, 맵 복구하는 방법 있긴 함 컴퓨터나 핸드폰 안에서 맵을 하나 더 복사해두는 거임 캐릭터하고 그리고 나중에 맵이 초기화되면 복사해둔 맵을 다시 넣어놓는 거임
317,Terraria, 그냥 게임 자체가 짱임 어떤 무개념들이 설마 마크 베낌 신고가 이러진 않겠지?
318,Terraria,문로 더 좀 나와라 문로 더 좀 빨리 개선해주세요
319,Terraria, Could not find external obb data plz reinstall nd relauch the game 설마 아니죠? 내 캐릭터가 증발하는 거...?
320,Terraria, 님들 이건 우리나라 게임이 아니에요 여기서 한글로 뭐라 씨불여도 저 사람들 못 알아 들어요(솔직히 말하자면 여기 보지도 않음...)
321,Terraria,테라리아 학생이 더여서 만원 지르긴 싫었는데 5000원 ㄱㅇㄷ
322,Terraria, 너무 재미있고 이건갓갬이다 할 정도의 게임입니가 아주 굳 잊니다
323,Terraria, 테라리아감염됬다는데실화입니까?저가까니깐그렇게뜸
324,Terraria, 거미들이 너무 징그러워요... 6000원 주고 게임 샀는데 거미 때문에 게임을 못합니다..
325,Terraria, 와 사람들이 월드가 안 들어가진다고 불만을 했었는데 바로 해결해버리네 대단하십니다.
326,Terraria, 캐릭터를 선택하면서 여러 직업을 하던 중 캐릭터가 사라졌습니다 캐릭터 슬롯에도 없더군요 이 버스를 빨리 고쳐주셔야 될 것 같습니다
327,Terraria, 재미있는데 날개를 사용하면 날면서 무기가 사용이 안 되네요. 그 점 최대한 빨리 고쳐주세요 ㅠㅠ
328,Terraria,"유저들 분께 안녕하세요? 테라 아리아를 즐겜하는 유저입니다 님들 클라우드에 저장하시나요? 클라우드는 폰 바꿀 때, 초기화할 때 등 하라는 거지 장기저장을 하라는 건 아닙니다 그리고 1.3패치는 2017년도에 아마도 패치가 됩니다 기다리기 싫으시다면 컴 뷰 토판으로 하면 1.3패치가 되어있습니다 이상 테라리아 즐겜 유저였습니다"
329,Terraria, 버그 발견함.. 가끔씩 지옥의 흑요석 상자에서 드랙스가 발견됨... i find a bug.... drax found from a shadow chest
330,Terraria, 게임 자체는 괜찮은데 클라우드 저장 캐릭터가 업데이트하고 나서 사라지는 것이 너무 아쉽네요 (ㅠ^ㅠ)
331,Terraria, 님들아 테라 리비아는 컴퓨터로 하세요 폰으로 하면 얼마 하지도 못해요
332,Terraria, 로컬 맵이 안 들어 어가 지고 튕깁니다 고쳐주세요 테라 리비아가 하고 싶습니다
333,Terraria, 안된다고 하는 사람들 폰이 이상한 거임 왜냐하면 정품이면 핸드폰 바꿔도 그전에 구글 로그인 되어 있으면 계속하면 됨
334,Terraria,6000원에 구매했는데 왜 지금은 2000원인지.. 제목 그대로 왜 4000원이나 깎인 건가요?
335,Terraria, 지금 루나 이벤트가 안 뜨거나 우주선 이벤트 같은 것이 없는 것은 아직까지 버전이 1.2이고 그것들은 1.3에 나옵니다
336,Terraria, 반응이 없다. 그냥 업데이트를 할 생각이 없나 보다
337,Terraria, 아주 재미있는 데 업데이트 언제 되나요? 할 건 다해서 이제 접속해도 할 게 없네요 ㅠㅠ 피시로 공작 잡으면 이제 뭐 해요???
338,Terraria, 제가 조이스틱을 구매했는데 테라 리비아는 호환이 안되더라고요 참고로 제가 산 조이스틱은 EX M AiR이에요 그래서 말인데 이 제품이 호환되도록 업데이트해주시면 지금도 재밌지만 조이스틱을 이용해 훨씬 더 재밌게 할 수 있을 거 같습니다
339,Terraria, 좋은데 이거 저장 어떻게 하나요 만약 업데이트했는데 맵이랑 캐릭터가 없어지거나 초기화돼면 힘들게 한       이유가 없지 않을까요?
340,Terraria, 저 지금 2번째 클라우드 저장한 캐릭터가 사라졌는데 복구 좀 ㅠㅠ
341,Terraria, 이거 1.3안 나오는 이유가 물로 드 나와야 되는데 용량이나 그래픽 때문에 못 나오는 걸지도 물로 드 나오면 기둥 4개도 있어야 돼서 용량 엄청 높아짐
342,Terraria, 어제까지는 플레이 잘 되다가 오늘 들어와 보니 갑자기 무슨 파일을 불러올 수 없다며 전에 있던 캐릭터랑 월드가 사라졌는데 이거 복구 좀 해주세요
343,Terraria,저 기요 계정이. . . 저 지웠다가 다시 깔았는데 계정이 날아갔네요 계 정복 후 좀 해주세요 이름은 zzzz
344,Terraria, 저기할 말이 있는데 게임이 튕겼는데 제 캐릭터가 사라졌어요... 이번이 2번째인데 어떻게 좀 해주세요... 환불을 해주세요...
345,Terraria,
346,Terraria,폰 게임은 하나도 안 사다가... 이건 봉돌로도 하도 오래 잡고 있던 게임이라 그냥 질렀다;
347,Terraria," 505님들아 제 데이터 좀 복구해주세요 캐릭터 이름:pppw 월드 이름:pppw, frast, anggimothi, rlanbws 꼭 복구해주시기 바랍니다. 제발요 please"
348,Terraria, 얘들아 너희들이 만든 게임 아니면 업데이트 안 하냐고 징징거리지 말자 기다리기 싫으면 너희들이 게임을 만들거나 업데이트 자주 하는 게임을 해
349,Terraria,정말 재밌습니다 별로 튕기지도 않고 아주 좋네요
350,Terraria, 저기 업데이트 왜 안 하나요? 제발 업데이트 좀 해요
351,Terraria, 와이게임만든사람진짜오지내캬짱만족함니다13버전기대기대
352,Terraria, 클라우드로 저장한 계정이 2개 사라짐 복구 부탁함
353,Terraria,님들 답변 좀 테라리아 캐릭터가 클라우드에서 없어졌다가 나오고 반복됨
354,Terraria, 백업 데이터가 다 사라졌네요 복구해주시죠
355,Terraria, 정말 재밌어요! 다만 1.3 업데이트 전까진 많은 오류도 있고 보스도 추가가 덜 됐기 때문에 1.3 되기 전엔 할 게 없네요 하지만 이번 연도 안엔 된다고 하니 1.3 업데이트 좀만 더 기다려 봅시다 / When will the update be made? I'm counting on it. I hope it gets updated as soon as possible
356,Terraria, 그.. 저장 과정이 너무 오래 걸리네요. 클라우드 캐릭터가 저장 안 된 상태로 증발해버리네요;;
357,Terraria, 저의  로컬에 있는 맵이 사라졌습니다  그걸 어떻게 만든 집이었는데 사라 지니게임을 하기 사라 지니게임이 사라 지니게임을 하기 싫어집니다. 제발 찾아주세요
358,Terraria, 저는 테라 아리아를 모든 보스를 깨서 1.3업데이트가 기다려지네요.
359,Terraria, 게임 컨트롤이 한남 소추처럼 보랄발광하노
360,Terraria," 제가 웬만하면 게임에 현질 안 하는데 이건 진짜 마크, 지매보다도 추천하는 게임이에요 5,500원 아끼지 말고 투자해서 이게 해봐요 진짜 갓 게임 안 하면 손해예요 제발!!!!!!!!"
361,Terraria, 이거.... 멀티 어떻게 하나요? 조금 멀리 떨어진 친구하고 같이 하려는데 어떻게 해야 할지 모르겠어
362,Terraria, 클라우드로 저장하시면 구글 드라이브에 정보가 남아요 구글 드라이브 들어가서 클릭만 하시면 클라우드에 맵 생기는데 로컬로 복사해서 쓰시면 돼요 폰 바꿔도 맵들도 갈 수 있어요^^
363,Terraria, 정말 재밌네요. 업데이트 좀 빨리해주세요.
364,Terraria, 업데이트가 불가능하다는 생각 마세요 뭐든지 가능하니까.
365,Terraria, 몇 달 전에 듀크까지 3주 만에 죽였는데 몇 달 동안 방치 중 1.3업데이트 좀
366,Terraria, 다 좋은데 맵이 너무 좁아요 그리고 망상 보스 다 잡고 나니까 좀 질리네요
367,Terraria, 근데 2번째 사진처럼 아이템 칸 10개로 어떻게 바꾸나요
368,Terraria,Mobile terraria 1.3 update quickly This game is best but I do not have to collect all the weapon armor accessories so please update quickly.
369,Terraria, 이 게임은 다 좋은데 업데이트가 너무 없는 거 같아요 요즘 들어서
370,Terraria, 클라우드 맵을 누르면 강제 종료가 돼요 오류 좀 고쳐주세요
371,Terraria, 컴퓨터처럼 이벤트 보스하고 물로 드 있게 해주세요 부탁합니다
372,Terraria, 진짜 재밌어요 왜 사람들이 인생게임이라고 하는지 알 것 같음
373,Terraria, 최고예요 인생게임 만났네요 ㅠㅠ 다 키워서 업데이트만 기다리는 중
374,Terraria,맵이 안 들어가집니다 제 맵 중 하나가 로딩하다 항상 같은 곳에서 튕겨요. 아예 안 들어가지네요.... 고쳐주세요
375,Terraria, 구글 아이디로 로그인했는데 캐릭터가 삭제돼버렸어요ᅲᅲ
376,Terraria, 마크랑 테라티 아랑 어째서 비교가 되는 거지 더 싼 가격에 할 것도 많고 2D와 3D의 차이도 심한데
377,Terraria, 굿! 근데 1.3 언제쯤?
378,Terraria, 클라우드에 저장한 월드가 사라집니다. 불편함이 있어요. 해결법을 알려주세요.
379,Terraria, 정말 재밌습니다. 꼭 한번 해보시길 산 보람을 느끼실 거예요....
380,Terraria, 제가 한 가장 재밌는 게임인 듯하네요 ㅎㅎ
381,Terraria, 다 좋은데 저격수 소총을 해골 저격수를 통해 확률로 얻을 수 있는데 해골 저격수는 잘 안 뜨고 저격수 소총도 더 안 뜨니 해골 저격수를 잘 뜨게 하든지 해골 저격수에서 100%로 저격수 소총이 나오든지 재발 이런 패치 좀 부탁드려요
382,Terraria, 어쩌다 보니 제 캐릭터가 갑자기 삭제되고 이상한 문구가 뜨는데 제발 고쳐주세요 좋은 아이템은 많이 안 갖고 있었지만 그래도 제발 복구해주세요
383,Terraria,버그 지옥 상자에서 하드모드 이후에 나오는 드릴이 나와요.
384,Terraria, 저 캐릭터 복구 좀 요ㅠ삭제했는데 캐릭터랑 모든 맵이 사라졌습니다 ㅠㅠㅠ 복구점 ㅠ
385,Terraria, 여러분 이번 연도 2주기(이번 달)에 1.3 나온답니다 조금만 더 기다려주세요!
386,Terraria, 클라우드에 맵 꽉 차게 저장해 놨는데 저장한 뒤에 클라우드 들어가면 계속 튕겨요
387,Terraria, 실화가 템 다 얻어놓은 캐릭터랑 월드 다 날아갔네 ㅎㅎ
388,Terraria, 재밌어요. 하지만 플레이도 중 꺼지면 새로운 버전의 테라 아리아라고 하면서 캐릭터를 불러올 수 없네요... 그래서 캐릭터 3개를 잃었습니다...
389,Terraria, 업데이트하시기 힘드신 것은 알겠지만 자잘히 업데이트 바랍니다 대라리아 유저들이 떠나고 있습니다.
390,Terraria, 님님 게임은 완벽 한데 이번에 1달 만에 테라 누르니깐 로딩만 계속되네요 무한 로딩 왜 그려줘 저 복도로 아닌데 ㅜㅜ
391,Terraria, 왜 나갔다 오 면 템이 사라질까요? 얼음 여왕에서 나온 창도 사라졌네요ᅲᅲ 그래도 재미있네요!!!!
392,Terraria,월드 안 들어가짐 제작자들아 의견을 몇 개 보냈는데 안 고치냐?
393,Terraria, 제미는 있는데 ㅇ왜 저만 새로운 레시피 이런 것이 안 뜨고 다른 사람 거 보니 보스 이런 것이 등장하던데 왜 저만 그런 것이 안 뜰까요??
394,Terraria, 일 안 하냐는 게 아니라 콘솔 버전 1.3 업데이트 이후에 모바일 버전 1.3 업데이트로 정해져있음  가장 마지막 차례가 모바일이기 때문에 505가 아니라도 늦지 않는다고 장담 못함 결론은 pc판으로 가즈에 아아
395,Terraria, 아 진짜 업데이트돼서 들어갔더니 캐릭터가 2개 날아감 원래 6개 있었음
396,Terraria,재밌음 근데 계속 튕김 제작자님 그거만 좀 고쳐주삼
397,Terraria, 이거 틀라 워드에 저장한 거에 들어가려고 하니까 중지됐다고 뜨네요 어떻게 된 건가요?
398,Terraria, 저기요 근데 1년을 기다렸습니다 이제 내보네 시죠
399,Terraria, 다음 업데이트 때는 시야를 좀 더 넓힐 필요가 있겠습니다
400,Terraria, 인벤토리가 가득 차있는데 잠자리채로 다람쥐를 잡으니 비눗방울 총은 사라지고 다람쥐가 들어와 있고 비눗방울 총이 사라졌어요 복구해 주세요
401,Terraria,갓라리아 근데 난 왜 컴버젼보다 폰 버전이 더 편하지
402,Terraria, 빨리 업데이트됐으면 좋겠네요!! 지금 맵 만들고 있긴 한데 몹이나 이벤트가 업데이트되면 좋을 거 같에요!!
403,Terraria, 1.3 상당히 기대 중입니다. 기대한 만큼 좋은 성과 부탁드립니다!
404,Terraria, 밥 먹고 이 게임만 한 달 아님 일주일 정도 하면 대부분 보스 다 잡는다 난 분명 밥 먹고 이 게임만 하면 이랬다 토 달지 마라
405,Terraria, 아니 헷갈려서 실수로 데모 버전 깔아버렸잖음..;; 뭐 어쨌든 깔았으니까 됐죠 뭐
406,Terraria, 이제 바그 픽스도 했으니 남은 건 1.3인가? 기대해보겠어 505
407,Terraria,잼밋당 이거 삭제해도 기록 안 없어지게 해주세요ᅲᅲ
408,Terraria, 빨리 1.3 업데이트 좀...... 진짜 심심해서 할 거다 해서 심심함 빨리 업데이트 좀 1.3
409,Terraria, 클라우드 저장 칸트에서 캐릭터가 없어졌습니다 복구가 불가능한가요?
410,Terraria, 그냥이 게임은 갓♥게임 근대 운 도 좋아야 돼 젠장
411,Terraria, 제 맵시 안 들어가죠요 들어가다가 중지돼요 이거 복구 가능한가요 제발 된다면 좋겠습니다 제발 그리고 예전에 그런 적 있는데 들어가졌는데 상자가 안 열렸어요 그것도 수정하면 좋겠습니다.
412,Terraria, 아주 재미있고 무기가 많아 재미있네요 다음 업데이트가 기대되네요
413,Terraria, 굳굳극ㆍㄱㄷ극ㄷ그극ㆍ 너 우 기모디
414,Terraria,업데이트를  해주시면 감사하겠습니다. 제가 테라 아리아를 너무 좋아하는데 업데이트를 해주시면 진짜 감사하겠습니다.
415,Terraria, 다 좋고 재밌는데 물로 드 추가 좀 시켜줬으면 좋겠음 1.3 버전 꺼 일부라도 추가시켜주면 매우 좋음
416,Terraria, 1.3업데이트 해주세요 정말 이건 갓 게임을 넘어선 킹 갓 게임입니다 제발 1.3업데이트 해주세요 제발 ㅠㅠ
417,Terraria, 1.3업데이트 좀 해주세요 ㅠㅠ 아님 예정 날짜라도 가르쳐주세요
418,Terraria, 다좋은데테라리아하던중전원을껏더니 맵이 사라졌어요 복구 좀 부탁드려요
419,Terraria,역시 테라리아 역시 테라리아  뭐라 할 수 없는 명작의 게임인 겁니다.
420,Terraria, 1.3 언제 나오는지만 알려주세요 빨리 해달라 그런 거 안 할 테니 제작자가 한국어 모르실 테지만 그냥 썼어요
421,Terraria, 게임을 샀는데 지우니까 안 들어가죠요 수정해주세요
422,Terraria, 다 좋은데 업데이트가 너무 늦는 거 같습니다. 빨리 업데이트돼서 다시 친구들이랑 맨날 하는 날이 왔으면 좋겠습니다. 힘내세요!
423,Terraria, 예전에는 막 들어가면 튕겨서 dog 화났는데 이제는 꿀 잼
424,Terraria, 송로버섯 지렁이 잡기 어렵네요 조금만 확률 높여주세요
425,Terraria, 왜 1이냐면 하 내 캐릭터 없어짐 클라우드로 했는데
426,Terraria, 정말 재미있지만 초보자 진입장벽이 꽤 큰 듯 운이 있어야 하기도 하구...
427,Terraria,"8월 3일 업데이트 이 업데이트 후로 본 맵 들어가지네요. 안 들어가지던 동안 본 맵고 다 따로 만들어둔 맵이 더 발달한 건 함정, 9월 1.3 대규모 업데이트를 기대합니다"
428,Terraria, 컴퓨터는 많이 업데이트되는데 모바일만 잘 안 하는지 의문이? 드네요
429,Terraria," 와우! 개꿀 잼~ 근데, 1.3은 언제 출시하는 거지? 키울 건 다 키워서 심심한 뎅..."
430,Terraria, 너희들 폰에 있는 걸 어떻게 복구하냐 링 심각하네
431,Terraria, 진자 살면서 이런 인생게임은 처음입니다! 너무 재밌어요
432,Terraria, 저기 오랜만에 접속했는데  안돼요. 삭제해도 데이터 남아있나요
433,Terraria,버그 보소 횃불 무기 들고 여러 번 클릭하면 때지는 버그 좀 고쳐주세요
434,Terraria, 정말 재미밌어요 근데  자꾸 게임 도중에 no 뭐 required라고 떠요 이것만 왜 그런지 알려주세요
435,Terraria, 꿀 잼 그리고 다 깨면 다시 초기화 또다시 시작 ㅎㅎ 꿀잠
436,Terraria, 감사합니다 다른 건 다 좋은데 친구랑 같이 하고 난 다음 그 캐릭터가 사라졌는데 왜 이러죠?
437,Terraria, 여러분 맵 복구할 수 있어 연 기존에 썼던 폰에서 캐릭터나 맵 클라우드에 복사 해놓으면 바꾼 폰에서 구글로 로그인 끝
438,Terraria, 지금 오른쪽으로만 가는 버그 먹었습니다 왜일까요? ㅠㅠ
,name,review
0,The Room Three,1.2에 이어 최고네요 추석이나 크리스마스 때 세일할 거 같아서 위시리스트에 올려두고 기다렸던 보람이 있네요! 1.2편 하신 분들이라면 헤매지 않고 할 수 있을 난이도이지만 노멀 엔딩 깨고 나서부터 헤매는 나는 뭐지 ㅋㅋ 새로운 엔딩 하려는데 막힙니다. 왜 중앙 추는 움직이지 않을까요. 여하튼 다룸 천재들이 만든 게임!
1,The Room Three," 이거 엔딩이 4가지 버전인 것 같은데 맞나요? 5시간 47분 걸렸네요ㅠㅠ1,2보다 훨씬 어려워졌고 방이 연결되어 있어서 그거 왔다 갔다 하는 시간이 많이 걸리네요. 한글판 안 나와서 스토리는 100프로 이해 못 했지만 역시 고퀄입니다!!! 4도 나왔으면~~~"
2,The Room Three,뭐라 해야 이 게임을 표현할 수 있을까 한편의 영화네요 ....  돈이 전혀 안 아까움 거의 끝나갈 때는 끝나면 뭐하나 걱정하면서 진행했네요 .. 빨리 다음 거도 나왔으면 좋겠어요
3,The Room Three," 왜 한국어 지원 안 해주나요?.... 1,2둘 다 구매하고 재밌게 했는데... 서운하네요. 하지만 3도 재밌습니다. 여러분 후회하지 않을 선택입니다.ㅋㅋㅋ 아니 이거 이상한 후기네. 이전 시리즈처럼 아시아도 지원해 주셨으면 좋겠어요."
4,The Room Three,"여전히 명작 더 룸 1,2에 이어 세 번째 시리즈도 여전히 명작임에 분명하네요. 멀티 엔딩 시스템도 재미있고요. 하지만 첫 엔딩 이후 이방 저방을 떠돌아다니며 퍼즐을 풀어 나머지 세 개의 멀티 엔딩에 도달 아야 하는 과정이 살짝 지루합니다. 첫 엔딩 이후론 퍼즐 퍼포먼스를 스킵 하는 기능이 있었으면 합니다. 아니면 멀티 엔딩에 따라 퍼즐 전개를 달리했으면 해요. 인디게임임에도 불구하고 기괴하면서 미스터리한 분위기, 호기심과 신비감을 북돋는 내용, 독특한 발상을 지닌 퍼즐들과 난이도까지 최고의 게임입니다."
5,The Room Three," 뭔가 실마리가 더 남았는데 엔딩이어서 당황했는데, 다른 엔딩이 또 있었네요. 허허... 어쩐지 전 작품들보다 비싸더라니... 다른 엔딩도 깨 봐야겠어요. 진짜 재밌어요!"
6,The Room Three,할 말 잃음 튜토리얼도 다 진행 안 했는데 지리고 평점 주러 옴 저 원래 이런 거 쓰는 사람이 아닙니다
7,The Room Three, 모든 엔딩을 보기까지 6시간 반이 걸렸습니다. 공략을 보신다면 더 짧아질 수도 있겠지만 어찌 됐든 4천 원 정도를 투자할 가치는 차고도 넘칩니다.
8,The Room Three,말이 필요 없음. 1편 해보고 연달아 3편까지 했네요. 게임과 영화를 동시에 즐기는듯한 정말 멋있기까지 한 게임임 돈 한 개도 안 아까워요. 더 있으면 계속했을 겁니다 ㅎ 소장 가치도 100% 고 그냥 한번 믿고 해보세요 ㅋㅋㅋ 1편부터 쭉 이어서 하는 자신을 보게 될 거임
9,The Room Three," 최고입니다! 먼저 그래픽에 반하고, 컨트롤에 반하고~ 스토리가 있기도 때론 전혀 상관없이 진행되기도 했는데.. 진짜 게임하는 동안 몰입해서 했습니다"
10,The Room Three,굿 근데 중간에 몇 개 빼먹은 거 같은데 플레이가 되네요 ᄏ 유리 안에 어떤 여자가 구슬 들고 있고 안에 뭐 넣게끔 돼있는 거랑 책 접으면 뺄 수 있는 박스 용도도 그렇고 머지
11,The Room Three," 이전의 작품들을 모두 아주 재미있게 플레이했었습니다. 그런데 이번 작품은 한국어 지원을 해주지 않으셔서 아쉬움이 남았습니다. 더 룸 1, 2는 한국어 지원을 해주셨는데 이번에 갑자기 지원이 끊긴 이유가 뭔가요...."
12,The Room Three,영화 같은 게임 피라미드를 찾는 과정이 한 편의 영화 같군요. 근데 한글은 지원이 안되더라고요. 살짝 아쉬웠네요. 영어가 좀 짧아서. ㅋㅋ. 어쨌든 흥미진진해서 빠져드는 재미가 있네요. 다음 편도 기대가 되네요.
13,The Room Three, 진짜 꿀 잼 해 잼. 돈 하나도 안 아까움. 좀 어두운 편이라 액정 밝기 높게 해두고 봐야 해서 눈 아프지만 진짜 왕 꿀 잼
14,The Room Three, 5시간 걸려서 첫 엔딩 성공. 룸 3부작 중 가장 명작인 물건. 마스터피스라는 명칭이 안 아깝다. 반드시 플레이해보라. 이건 구매할 가치가 넘친다
15,The Room Three,10년 전 해리포터 게임할 때의 느낌 그때의 분위기가 되살아나는 듯하네요(물론 장르는 다릅니다)
16,The Room Three,진짜 최고 며칠 동안. 시간 가는 줄 모르고. 게임에 푹 빠져있었네요. 그래픽 도 최고이고.. 하나하나 맞춰 나갈 때마다 드는 쾌감은 진짜~~!^^만드신 분 천재인 듯.ㅋ
17,The Room Three, 맵은 넒지만 전작들보다 퍼즐 난이도가 쉬운 편이라 공략 없이도 무난히 깰 수 있음. 다만 그만큼 게임 플레이가 단순 반복이고 멀티 엔딩 방식이라 그런지 버그에 취약함. 다음 시리즈에선 null이 또 다른 러브크래프트의 촉수 괴물이 아닌 1편의 미스터리한 힘이란 이미지로 돌아갔으면..
18,The Room Three,훌륭합니다 오래간만에 발견하는 최고의 모바일 게임입니다. 모바일이라는 환경을 최대한 이용한 디자인과 더불어 현 모바일 시장에서 등한시되고 있는 게임성과 완성도 스토리를 모두 취한 걸작이군요.
19,The Room Three, 3년 전부터 기다리던 다룸 3!!!! 생각나서 혹시나 검색해보니 3 만들어졌네요ᅮᅮ..... ♥몇 날 며칠 밤새 불 끄고 웅장한 사운드와 그래픽에 빠져들었죠 드디어 해보네 감격♥
20,The Room Three, 너무너무 재밌는 게임입니다. 화면전환이 심해서 좀 어지러운 것 빼고는 단점이 없네요. 방 탈출 좋아하시는 분들은 최고의 방 탈출을 경험하실 겁니다.
21,The Room Three,재밌네요. 이것저것 모바일게임 즐기고 있는데 괜찮은 유료 게임들이 많네요. 더니 룸도 재밌게 즐기고 있습니다. 힌트를 볼 수 있어 난이도 조절도 되고요. 추가 과금도 없고 만족합니다.
